en_name,cn_name
Lightening Force - Quest for the Darkstar (USA),nan
Ling Huan Daoshi - Super Magican (Taiwan) (Unl),nan
Link Dragon (Taiwan) (En) (Unl),nan
Lion King 3 (Taiwan) (En) (Unl),nan
Lion King II (Taiwan) (En) (Unl),nan
"Lion King, The (World)",狮子王(World)
Lobo (USA) (Proto),nan
Lord Monarch - Tokoton Sentou Densetsu (Japan),蒙纳克皇族-最终战斗传说(J)
"Lost Vikings, The (Europe) (Beta)",失落的维京人
"Lost Vikings, The (Europe) (En,Fr,De)",失落的维京人
"Lost Vikings, The (USA) (November, 1993)",失落的维京人
"Lost Vikings, The (USA) (October, 1995)",失落的维京人
"Lost World, The - Jurassic Park (USA, Europe)",侏罗纪公园-遗失的世界(UE)
"Lotus II (USA, Europe) (Beta)",nan
"Lotus II (USA, Europe)",nan
"Lotus Turbo Challenge (USA, Europe)",莲花赛车-超速挑战
Lufia & the Fortress of Doom (USA) (Proto),nan
"M-1 Abrams Battle Tank (USA, Europe)",m1坦克大战欧美
MK5 - Mortal Kombat Mythologies - Sub-Zero (Taiwan) (En) (Unl),nan
MLBPA Baseball (USA),nan
MUSHA - Metallic Uniframe Super Hybrid Armor (USA),nan
Ma Jiang Qing Ren - Ji Ma Jiang Zhi (Taiwan) (Unl),nan
Ma Qiao E Mo Ta - Devilish Mahjong Tower (Taiwan) (Unl),麻雀恶魔塔(Cht)(Unl)
"Madden NFL '94 (USA, Europe)",约翰马顿美式足球94
"Madden NFL 95 (USA, Europe)",约翰马顿美式足球95
"Madden NFL 96 (USA, Europe)",约翰马顿美式足球96
"Madden NFL 97 (USA, Europe)",约翰马顿美式足球97
Madden NFL 98 (USA),约翰马顿美式足球98
Madou Monogatari I (Japan),魔导物语
Magic Bubble (Taiwan) (En) (Unl),nan
Magic Girl featuring Ling Ling the Little Witch (World) (Unl),nan
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-01-12)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-02-02)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-02-17)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-03-07)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-03-14)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-03-27)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-03-31)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-04-11)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-04-21)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-04-25)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA) (Beta) (1995-04-28)",魔术校车美
"Magic School Bus, The - Space Exploration Game (USA)",魔术校车美
Magical Hat no Buttobi Turbo! Daibouken (Japan),nan
Magical Taruruuto-kun (Japan),nan
Mahjong Cop Ryuu - Shiro Ookami no Yabou (Japan),nan
"Mallet Legend's Whac-a-Critter ~ Mallet Legend (USA, Asia) (Unl)",nan
Mamono Hunter Youko - Dai 7 no Keishou (Japan),nan
Man Overboard! (Europe),nan
Maou Renjishi (Japan),nan
Marble Madness (Japan),疯狂小球美欧
"Marble Madness (USA, Europe)",疯狂小球美欧
"Mario Andretti Racing (USA, Europe)",nan
"Mario Lemieux Hockey (USA, Europe)",马里奥曲棍球美欧
Marko (USA),nan
"Marko's Magic Football (Europe) (En,Fr,De,Es) (Beta)",马可的魔法足球
"Marko's Magic Football (Europe) (En,Fr,De,Es)",马可的魔法足球
"Marsupilami (Europe) (En,Fr,De,Es,It)",马苏皮啦米
"Marsupilami (USA) (En,Fr,De,Es,It)",马苏皮啦米
Marvel Land (Japan),奇异岛
Marvel Land (USA),奇异岛
Mary Shelley's Frankenstein (USA),玛丽与雪莱
Master of Monsters (Japan) (Beta) (1991-04-26),万兽之王
Master of Monsters (Japan),万兽之王
Master of Monsters (USA),万兽之王
Master of Weapon (Japan),nan
Maten no Soumetsu (Japan),nan
Math Blaster - Episode 1 (USA),nan
Mazin Saga (Asia) (En),Mazin传说
"Mazin Saga (Japan, Korea)",Mazin传说
Mazin Saga - Mutant Fighter (USA),nan
Mazin Wars (Europe),nan
McDonald's Treasure Land Adventure (Europe),nan
McDonald's Treasure Land Adventure (Japan) (Beta),nan
McDonald's Treasure Land Adventure (Japan),nan
McDonald's Treasure Land Adventure (USA),nan
Medal City (Japan) (SegaNet),nan
Mega 6 Vol. 3 (Europe),nan
Mega Anser (Japan) (Program),nan
"Mega Bomberman (Europe, Korea)",炸弹人
Mega Bomberman (USA),炸弹人
Mega Bomberman - Special 8-Player-Demo (Europe) (Proto),nan
Mega Games 2 (Europe),MD合卡系列MegaGames2(E)
"Mega Games 3 (Europe, Asia)",MD合卡系列MegaGames3(E)
Mega Games 6 (Europe),nan
Mega Games 6 Vol. 2 (Europe),MD合卡系列MegaGames6Vol.2(E)
Mega Games I (Europe),MD合卡系列MegaGames1(E)
Mega Man - The Wily Wars (Europe),nan
Mega SWIV (Europe),威虎战机(E)
Mega Turrican (Europe),银河战士
Mega Turrican (USA),银河战士
"Mega Turrican (USA, Europe) (Virtual Console)",银河战士
Mega lo Mania (Japan),海上争雄v1.2欧
Mega-lo-Mania (Europe),nan
Mega-lo-Mania (France),nan
MegaMind (Japan) (SegaNet),nan
MegaNet (Brazil) (Program),nan
MegaPanel (Japan),nan
MegaTrax (Japan),nan
"Menacer 6-Game Cartridge (USA, Europe)",nan
Meng Huan Shui Guo Pan - 777 Casino (Taiwan) (Unl),nan
Metal Fangs (Japan),金属狼日
Michael Jackson's Moonwalker (World) (Beta) (1990-04-24),迈克.杰克逊月空漫步者
Michael Jackson's Moonwalker (World) (Rev A),迈克.杰克逊月空漫步者
Michael Jackson's Moonwalker (World),迈克.杰克逊月空漫步者
Mick & Mack as the Global Gladiators (USA) (Beta),nan
Mick & Mack as the Global Gladiators (USA),nan
Mickey Mania (Europe),米老鼠
Mickey Mania - The Timeless Adventures of Mickey Mouse (Japan),米老鼠历险记(U)
"Mickey Mania - The Timeless Adventures of Mickey Mouse (USA) (Beta) (July, 1994)",米老鼠历险记(U)
"Mickey Mania - The Timeless Adventures of Mickey Mouse (USA) (Beta) (September, 1994)",米老鼠历险记(U)
Mickey Mania - The Timeless Adventures of Mickey Mouse (USA),米老鼠历险记(U)
Mickey's Ultimate Challenge (USA),米老鼠终极挑战
Micro Machines (Europe) (Alt 1),nan
Micro Machines (Europe) (Alt 2),nan
Micro Machines (Europe),nan
Micro Machines (USA) (Alt 1),nan
Micro Machines (USA),nan
Micro Machines 2 - Turbo Tournament (Europe) (J-Cart),微形机器２
Micro Machines 2 - Turbo Tournament (Europe),微形机器２
Micro Machines Military (Europe) (J-Cart),nan
Micro Machines Turbo Tournament 96 (Europe) (J-Cart),nan
Micro Machines Turbo Tournament 96 (Europe) (v1.1) (J-Cart),nan
Midnight Resistance (Japan),魂斗罗
Midnight Resistance (USA),魂斗罗
Midway Presents Arcade's Greatest Hits (Europe),nan
"Mig-29 Fighter Pilot (Europe) (En,Fr,De,Es,It,Nl,Sv,Fi)",nan
Mig-29 Fighter Pilot (Japan),nan
Mig-29 Fighter Pilot (USA),nan
"Might and Magic - Gates to Another World (USA, Europe)",nan
Might and Magic III - Isles of Terra (USA) (Proto),nan
Mighty Morphin Power Rangers (Europe) (Beta) (1994-08-10),nan
Mighty Morphin Power Rangers (Europe),nan
Mighty Morphin Power Rangers (USA) (Beta) (1994-07-08),nan
Mighty Morphin Power Rangers (USA) (Beta) (1994-07-18),nan
Mighty Morphin Power Rangers (USA) (Beta) (1994-08-04),nan
Mighty Morphin Power Rangers (USA) (Beta) (1994-08-08),nan
Mighty Morphin Power Rangers (USA) (Beta) (1994-08-09),nan
Mighty Morphin Power Rangers (USA),nan
Mighty Morphin Power Rangers - The Fighting Edition (Russia) (Unl),nan
Mighty Morphin Power Rangers - The Movie (Europe),nan
Mighty Morphin Power Rangers - The Movie (USA) (Beta) (1995-07-13),nan
Mighty Morphin Power Rangers - The Movie (USA) (Beta) (1995-07-17),nan
Mighty Morphin Power Rangers - The Movie (USA) (Beta) (1995-07-22),nan
Mighty Morphin Power Rangers - The Movie (USA) (Beta) (1995-07-24),nan
Mighty Morphin Power Rangers - The Movie (USA),nan
"Mike Ditka Power Football (USA, Europe) (Alt 1) (Unl)",实力橄榄球
"Mike Ditka Power Football (USA, Europe) (Unl)",实力橄榄球
Minato no Traysia (Japan),港都少年(J)
Minnesota Fats - Pool Legend (USA),nan
"Miracle Piano Teaching System, The (USA)",nan
Mondu's Fight Palace (USA) (Beta) (1990-07-03),nan
Monopoly (USA) (Beta),大富翁美
Monster World IV (Japan),怪物世界4(J)
"Monster World IV (USA, Europe) (En,Ja) (Virtual Console)",怪物世界4(J)
"Mortal Kombat (USA, Europe) (Rev A) (Beta)",nan
Mortal Kombat (World) (Beta),nan
Mortal Kombat (World),nan
Mortal Kombat 3 (Europe),真人快打3
Mortal Kombat 3 (USA),真人快打3
Mortal Kombat II (World),真人快打2(World)
Mr. Nutz (Europe),松鼠鲁兹(E)
Mr. Nutz - Hoppin' Mad (Europe) (Proto),nan
"Ms. Pac-Man (USA, Europe)",nan
Mugen Senshi Valis (Japan),nan
Muhammad Ali Heavyweight Boxing (Europe),nan
Muhammad Ali Heavyweight Boxing (USA) (Beta),nan
Muhammad Ali Heavyweight Boxing (USA),nan
Mulan (Taiwan) (Unl),花木兰
Musha Aleste - Full Metal Fighter Ellinor (Japan),武者战机-电忍银河号(J)
Mutant League Football (Japan),木乃伊美式足球
"Mutant League Football (USA, Europe)",木乃伊美式足球
"Mutant League Hockey (USA, Europe)",木乃伊曲棍球
"Mystic Defender (USA, Europe) (Beta) (1989-09-14)",孔雀王1
"Mystic Defender (USA, Europe) (Rev A)",孔雀王1
"Mystic Defender (USA, Europe)",孔雀王1
Mystical Fighter (USA),魔王连狮子美
NBA Action '94 (USA),nan
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-11-18)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-11-23)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-02)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-09)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-15)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-22)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-24)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-29)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-30)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1994-12-31)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-03)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-08)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-12)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-15)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-18)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-21)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-22)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-24)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-27) (Alt 1)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-27)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-28) (Alt 1)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-28)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-01-30)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe) (Beta) (1995-02-01)",NBA95
"NBA Action '95 Starring David Robinson (USA, Europe)",NBA95
NBA Action (USA) (Beta) (1994-01-04),nba94美
NBA Action (USA) (Beta) (1994-01-16),nba94美
"NBA All-Star Challenge (USA, Europe)",全美明星篮球挑战赛
NBA Hang Time (Europe),nan
NBA Hang Time (USA),nan
NBA Jam (Japan),nba灌蓝
"NBA Jam (USA, Europe) (Beta) (April, 1993)",nba灌蓝
"NBA Jam (USA, Europe) (Rev A)",nba灌蓝
"NBA Jam (USA, Europe)",nba灌蓝
NBA Jam - Tournament Edition (World),nan
NBA Live 95 (Korea),nba95美欧
"NBA Live 95 (USA, Europe)",nba95美欧
"NBA Live 96 (USA, Europe)",NBA96
"NBA Live 97 (USA, Europe)",NBA97
NBA Live 98 (USA),NBA98
NBA Playoffs - Bulls vs Blazers (Japan),nan
NBA Pro Basketball '94 (Japan),nba篮球94日
NBA Pro Basketball - Bulls vs Lakers and the NBA Playoffs (Japan),nan
"NBA Showdown '94 (USA, Europe)",nan
NCAA Final Four Basketball (USA),nan
NCAA Football (USA),nan
NFL '95 (USA) (Beta) (1994-08-01),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-05),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-10),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-12) (Alt 1),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-12),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-17) (Alt 1),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-17),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-22),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-30),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-08-31),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-01),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-02),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-04),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-05) (Alt 1),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-05),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-06),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-07),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-08),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-09),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-11) (Alt 1),NHL曲棍球95
NFL '95 (USA) (Beta) (1994-09-11),NHL曲棍球95
NFL '95 (USA),NHL曲棍球95
NFL 98 (USA),nan
NFL Football '94 (Japan),NHL足球97
NFL Football '94 Starring Joe Montana (USA),nan
NFL Pro Football '94 (Japan),nan
NFL Quarterback Club (World),橄榄球俱乐部世界
"NFL Quarterback Club 96 (USA, Europe)",橄榄球俱乐部96美欧
"NFL Sports Talk Football '93 Starring Joe Montana (USA, Europe) (Rev A)",nan
"NFL Sports Talk Football '93 Starring Joe Montana (USA, Europe)",nan
NHK Taiga Drama - Taiheiki (Japan),nan
"NHL '94 (USA, Europe)",nan
"NHL 95 (USA, Europe)",曲棍球赛95
"NHL 96 (USA, Europe)",NHL曲棍球96
"NHL 97 (USA, Europe)",nan
NHL 98 (USA),NHL曲棍球98
NHL All-Star Hockey 95 (USA) (Beta) (1994-09-14),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-09-29),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-10-01),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-10-21),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-07),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-09),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-19),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-21),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-22),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-23),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-27),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-28),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-11-29),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-12-01) (Alt 1),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA) (Beta) (1994-12-01),全明星曲棍球赛95美
NHL All-Star Hockey 95 (USA),全明星曲棍球赛95美
NHL Hockey (USA),NHL曲棍球92
"NHLPA Hockey 93 (USA, Europe) (Rev A)",nan
"NHLPA Hockey 93 (USA, Europe)",nan
Nakajima Satoru Kanshuu - F-1 Grand Prix (Japan),nan
Nakajima Satoru Kanshuu - F-1 Hero MD (Japan),nan
Nakajima Satoru Kanshuu - F-1 Super License (Japan),nan
Nekketsu Koukou Dodgeball-bu - Soccer Hen MD (Japan),nan
New 3D Golf Simulation - Devil's Course (Japan),nan
New 3D Golf Simulation - Harukanaru Augusta (Japan),nan
New 3D Golf Simulation - Pebble Beach no Hatou (Japan),nan
New 3D Golf Simulation - Waialae no Kiseki (Japan),nan
New Horizons (USA),nan
"NewZealand Story, The (Japan)",nan
Newman Haas IndyCar featuring Nigel Mansell (World),nan
Nigel Mansell's World Championship Racing (Europe),nan
Nigel Mansell's World Championship Racing (USA),nan
"Nightmare Circus (Brazil) (Beta) (February, 1996)",波斯王子
"Nightmare Circus (Brazil) (Beta) (July, 1995)",波斯王子
Nightmare Circus (Brazil),波斯王子
Nikkan Sports Pro Yakyuu Van (Japan),nan
Ninja Burai Densetsu (Japan) (Beta) (1991-05-28),忍者武雷传说(J)
Ninja Burai Densetsu (Japan),忍者武雷传说(J)
Ninja Gaiden (Japan) (En) (Proto),nan
No Escape (USA),义无反顾
Nobunaga no Yabou - Bushou Fuuunroku (Japan),nan
Nobunaga no Yabou - Haouden (Japan),信长之野望-霸王传(J)
Nobunaga no Yabou - Zenkoku Ban (Japan),nan
Nobunaga's Ambition (USA),信长的野望美
"Normy's Beach Babe-O-Rama (USA, Europe)",海滩宝贝
Nyuushi Chokuzen Check - Nanmon Kimon Kiki Kaikai (Japan) (Sega Channel),nan
Oh Mummy Genesis (World) (Unl),nan
"Olympic Gold (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)",nan
"Olympic Gold (Japan, USA) (En,Fr,De,Es,It,Nl,Pt,Sv)",nan
"Olympic Gold (Japan, USA, Korea) (En,Fr,De,Es,It,Nl,Pt,Sv) (Rev A)",nan
"Olympic Summer Games (USA, Europe)",nan
On Dal Jang Goon (Korea),nan
"Onslaught (USA, Europe) (Unl)",nan
"Ooze, The (Europe) (Beta) (1995-07-28)",毒液日美
"Ooze, The (Europe)",毒液日美
"Ooze, The (Japan, USA)",毒液日美
"Ooze, The (USA) (Beta) (1995-06-15)",毒液日美
"Ooze, The (USA) (Beta) (1995-06-19)",毒液日美
"Ooze, The (USA) (Beta) (1995-06-22)",毒液日美
"Ooze, The (USA) (Beta) (1995-06-26)",毒液日美
"Ooze, The (USA) (Beta) (1995-06-29) (Alt 1)",毒液日美
"Ooze, The (USA) (Beta) (1995-06-29)",毒液日美
Operation Europe - Path to Victory 1939-45 (USA),nan
Osomatsu-kun Hachamecha Gekijou (Japan),nan
"Ottifants, The (Europe) (De) (Beta)",nan
"Ottifants, The (Europe) (En,Fr,De,Es,It)",nan
Out of this World (USA) (Beta),另一个世界
Out of this World (USA),另一个世界
OutRun (Japan),户外大飚车
"OutRun (USA, Europe) (Sega Smash Pack)",户外大飚车
"OutRun (USA, Europe)",户外大飚车
OutRun 2019 (Europe),OutRun2019未来版
OutRun 2019 (Japan),OutRun2019未来版
OutRun 2019 (USA) (Beta),OutRun2019未来版
OutRun 2019 (USA),OutRun2019未来版
OutRunners (Japan),户外大飚车-街机版
OutRunners (USA),户外大飚车-街机版
Outlander (USA) (Beta),主视点赛车欧
Outlander (USA),主视点赛车欧
Ozaki Naomichi no Super Masters (Japan),nan
P.T.O. - Pacific Theater of Operations (USA),nan
"PGA European Tour (USA, Europe)",欧洲职业高尔夫球赛美欧
"PGA Tour 96 (USA, Europe)",职业高尔夫球赛96美欧
"PGA Tour Golf (USA, Europe) (Rev A)",nan
"PGA Tour Golf (USA, Europe) (Rev B)",nan
PGA Tour Golf II (Japan),nan
"PGA Tour Golf II (USA, Europe) (Rev A)",nan
"PGA Tour Golf II (USA, Europe)",nan
"PGA Tour Golf III (USA, Europe)",nan
Pac-Attack (USA),小精灵方块
Pac-Man 2 - The New Adventures (USA),小精灵2-新的冒险
"Pac-Mania (USA, Europe)",小精灵-立体版
Pac-Panic (Europe),nan
Pachinko Kuunyan (Japan),nan
Paddle Fighter (Japan) (SegaNet),nan
"Pagemaster, The (Europe)",魔法少年
"Pagemaster, The (USA) (Beta)",魔法少年
"Pagemaster, The (USA)",魔法少年
Panorama Cotton (Japan) (Beta) (1993-11-27),棉花小魔女
Panorama Cotton (Japan),棉花小魔女
Paperboy (Japan),送报童
"Paperboy (USA, Europe) (Beta) (1991-10-28)",送报童
"Paperboy (USA, Europe)",送报童
"Paperboy 2 (USA, Europe)",送报童2
Party Quiz Mega Q (Japan),nan
Pat Riley Basketball (USA) (Beta) (1990-06-14),派特瑞里篮球美
Pat Riley Basketball (USA),派特瑞里篮球美
Pebble Beach Golf Links (Europe),培柏海岸高尔夫球场
Pebble Beach Golf Links (USA) (Rev A) (1994-02-14) (Sega Channel),培柏海岸高尔夫球场
Pebble Beach Golf Links (USA),培柏海岸高尔夫球场
"Pele II - World Tournament Soccer (USA, Europe)",nan
"Pele! (USA, Europe) (Beta)",nan
"Pele! (USA, Europe)",nan
Pepenga Pengo (Japan),nan
"Pete Sampras Tennis (USA, Europe) (v1.0) (J-Cart) (MDST6636)",nan
"Pete Sampras Tennis (USA, Europe) (v1.1) (J-Cart) (MDST17FF)",nan
"Pete Sampras Tennis (USA, Europe) (v1.2) (J-Cart) (MDSTEE13)",nan
Phantasy Star - Sennenki no Owari ni (Japan) (Steam Version),梦幻之星-千年纪的终结(J)
Phantasy Star - Sennenki no Owari ni (Japan),梦幻之星-千年纪的终结(J)
Phantasy Star Fukkokuban (Japan),nan
Phantasy Star II (Brazil),梦幻之星2
"Phantasy Star II (USA, Europe) (Beta) (1989-07-28)",梦幻之星2
"Phantasy Star II (USA, Europe) (Rev A)",梦幻之星2
"Phantasy Star II (USA, Europe) (Steam Version)",梦幻之星2
"Phantasy Star II (USA, Europe) (Virtual Console)",梦幻之星2
"Phantasy Star II (USA, Europe)",梦幻之星2
Phantasy Star II - Amia's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Anne's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Huey's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Kaerazaru Toki no Owari ni (Japan),nan
Phantasy Star II - Kinds's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Nei's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Rudger's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Shilka's Adventure (Japan) (SegaNet),nan
Phantasy Star II - Yushis's Adventure (Japan) (SegaNet),nan
Phantasy Star III - Generations of Doom (Brazil),nan
"Phantasy Star III - Generations of Doom (USA, Europe) (Steam Version)",nan
"Phantasy Star III - Generations of Doom (USA, Europe, Korea)",nan
Phantasy Star IV (Europe),梦幻之星4
Phantasy Star IV (USA) (Beta) (1994-05-30),梦幻之星4
Phantasy Star IV (USA) (Beta) (1994-06-08),梦幻之星4
Phantasy Star IV (USA) (Beta) (1994-08-15),梦幻之星4
Phantasy Star IV (USA) (Beta) (1994-10-27),梦幻之星4
Phantasy Star IV (USA) (Beta) (1994-11-07),梦幻之星4
Phantasy Star IV (USA) (Sample),梦幻之星4
Phantasy Star IV (USA),梦幻之星4
"Phantom 2040 (Europe) (En,Fr,De)",幻影2040
Phantom 2040 (USA),幻影2040
Phelios (Europe),飞马骑士纵
Phelios (Japan) (Virtual Console),飞马骑士纵
Phelios (Japan),飞马骑士纵
Phelios (USA),飞马骑士纵
Pier Solar and the Great Architects (World) (Beta) (Unl),太阳码头
"Pier Solar and the Great Architects (World) (En,Es,Pt) (Reprint B) (Unl)",太阳码头
"Pier Solar and the Great Architects (World) (En,Fr,De) (Reprint A) (Unl)",太阳码头
"Pier Solar and the Great Architects (World) (En,Fr,De) (Reprint) (Unl)",太阳码头
"Pier Solar and the Great Architects (World) (En,Fr,Es) (Unl)",太阳码头
"Pink Goes to Hollywood (USA, Europe) (Beta)",粉色好莱坞美
"Pink Goes to Hollywood (USA, Europe)",粉色好莱坞美
Pinocchio (Europe),木偶奇遇记
Pinocchio (USA),木偶奇遇记
"Pirates of Dark Water, The (Europe)",暗黑之水(U)
"Pirates of Dark Water, The (USA)",暗黑之水(U)
Pirates! Gold (USA) (Beta 1),海盗的宝藏美
Pirates! Gold (USA) (Beta 2),海盗的宝藏美
Pirates! Gold (USA),海盗的宝藏美
Pit-Fighter (World) (Beta),自由博击
"Pit-Fighter (World) (En,Ja)",自由博击
Pitfall - The Mayan Adventure (Europe),陷阱-玛雅冒险
Pitfall - The Mayan Adventure (USA),陷阱-玛雅冒险
Planet Message Quiz (Japan) (Sega Channel),nan
Pocahontas (USA),风中奇缘
Pocket Monsters (Taiwan) (En) (Alt 1) (Unl),口袋怪兽
Pocket Monsters (Taiwan) (En) (Unl),口袋怪兽
Pocket Monsters 2 (Taiwan) (En) (Unl),口袋怪兽2
Pokemon Stadium (Taiwan) (En) (Unl),nan
Populous (Europe),部落美
Populous (Japan),部落美
Populous (USA) (Unl),部落美
"Power Athlete (Japan, Korea)",nan
"Power Drive (Europe) (En,Fr,De,Es,Pt)",动力赛车
"Power Monger (Japan, Korea)",传播力量美
"Power Monger (USA, Europe)",传播力量美
Powerball (USA),超能力球赛
"Predator 2 (USA, Europe)",铁血战士2美欧
Premier Manager (Europe),首席经理
Premier Manager 97 (Europe),首席经理'97
Primal Rage (USA) (Demo) (1995-08-01) (Sega Channel) (Test Drive Version),原始动物疯狂格斗
Primal Rage (USA) (Demo) (1995-08-25) (Sega Channel) (Rental Version),原始动物疯狂格斗
"Primal Rage (USA, Europe)",原始动物疯狂格斗
Primal Rage Showdown (USA) (Demo) (1995-08-26) (Sega Channel),nan
Prime Time NFL Starring Deion Sanders (USA),nan
Prince of Persia (Europe) (Beta 1),波斯王子
Prince of Persia (Europe) (Beta 2),波斯王子
Prince of Persia (Europe),波斯王子
Prince of Persia (USA),波斯王子
Prince of Persia 2 - The Shadow and the Flame (Europe) (Proto),nan
Pro Action Replay (Europe) (Program) (Unl),动作回放
Pro Action Replay 2 (Europe) (v2.1) (Alt 1) (Program) (Unl),动作回放2
Pro Action Replay 2 (Europe) (v2.1) (Program) (Unl),动作回放2
Pro Moves Soccer (USA),nan
Pro Quarterback (USA),橄榄球美
Pro Striker Final Stage (Japan),nan
Pro Yakyuu Super League '91 (Japan),nan
"Probotector (Europe) (En,Fr,De)",魂斗罗欧版
Psy-O-Blade (Japan),nan
"Psycho Pinball (Europe) (En,Fr,De,Es,It) (Beta)",弹球欧1
"Psycho Pinball (Europe) (En,Fr,De,Es,It) (Rev 1)",弹球欧1
"Psycho Pinball (Europe) (En,Fr,De,Es,It)",弹球欧1
Puggsy (Europe),海岛冒险欧
Puggsy (USA) (v0.1) (Beta),海岛冒险欧
Puggsy (USA),海岛冒险欧
Pulseman (Japan),脉冲超人
"Punisher, The (Europe)",惩罚者
